"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 3/7/1948)"
Date,"2/25/2026 2:32:06 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"Y:\Projects\EwE\Databases\Natalia\Discards Bug\Black Sea_2025_testing BAN\Output\Mammals\Anchovy Bay Flat.eweaccdb"
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER end/>"

Rows = MSE Run, Columns = Time
1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299, 300, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 315, 316, 317, 318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331, 332, 333, 334, 335, 336, 337, 338, 339, 340, 341, 342, 343, 344, 345, 346, 347, 348, 349, 350, 351, 352, 353, 354, 355, 356, 357, 358, 359, 360, 361, 362, 363, 364, 365, 366, 367, 368, 369, 370, 371, 372, 373, 374, 375, 376, 377, 378, 379, 380, 381, 382, 383, 384, 385, 386, 387, 388, 389, 390, 391, 392, 393, 394, 395, 396, 397, 398, 399, 400, 401, 402, 403, 404, 405, 406, 407, 408, 409, 410, 411, 412, 413, 414, 415, 416, 417, 418, 419, 420, 421, 422, 423, 424, 425, 426, 427, 428, 429, 430, 431, 432, 433, 434, 435, 436, 437, 438, 439, 440, 441, 442, 443, 444, 445, 446, 447, 448, 449, 450, 451, 452, 453, 454, 455, 456, 457, 458, 459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471, 472, 473, 474, 475, 476, 477, 478, 479, 480, 481, 482, 483, 484, 485, 486, 487, 488, 489, 490, 491, 492
7, 6.99987, 6.998264, 6.99542, 6.991538, 6.986933, 6.981912, 6.978244, 6.97489, 6.972577, 6.995647, 7.08707, 7.206896, 7.293901, 7.309725, 7.296408, 7.255277, 7.216326, 7.198417, 7.192033, 7.187535, 7.182416, 7.177442, 7.175801, 7.204111, 7.294014, 7.386667, 7.438844, 7.447266, 7.437616, 7.392071, 7.295028, 7.160821, 7.003002, 6.822429, 6.646136, 6.507337, 6.424247, 6.397191, 6.393273, 6.395122, 6.407465, 6.421713, 6.427615, 6.433361, 6.438209, 6.441916, 6.44425, 6.445643, 6.446375, 6.45189, 6.493052, 6.580116, 6.708932, 6.84819, 6.968749, 7.05847, 7.197398, 7.415791, 7.681824, 7.901528, 8.005064, 8.008086, 7.97818, 7.961047, 7.957454, 7.955167, 7.950982, 7.944449, 7.927612, 7.908249, 7.88938, 7.857875, 7.786905, 7.67252, 7.543013, 7.416483, 7.303561, 7.202965, 7.11, 7.036196, 6.988983, 6.963051, 6.938976, 6.908827, 6.861824, 6.80198, 6.755789, 6.739484, 6.735744, 6.736423, 6.740309, 6.745734, 6.751094, 6.756053, 6.761004, 6.7653, 6.768297, 6.770401, 6.773812, 6.800988, 6.861121, 6.919191, 6.948488, 6.955949, 6.961624, 6.965319, 6.968432, 6.981946, 7.02598, 7.190326, 7.670423, 8.510775, 9.456872, 10.20542, 10.52059, 10.7151, 10.94201, 11.17244, 11.63539, 12.19668, 12.5126, 12.50978, 12.30397, 12.00209, 11.76942, 11.6627, 11.65494, 11.66171, 11.67989, 11.68833, 11.69309, 11.69458, 11.69346, 11.69096, 11.68794, 11.68471, 11.68234, 11.68026, 11.67966, 11.67972, 11.68022, 11.68238, 11.68533, 11.68862, 11.69201, 11.69529, 11.69821, 11.70059, 11.70281, 11.70483, 11.70645, 11.7076, 11.70833, 11.70872, 11.70876, 11.70839, 11.70762, 11.70657, 11.70531, 11.70383, 11.70217, 11.70041, 11.69853, 11.69652, 11.69439, 11.6921, 11.68969, 11.68731, 11.68518, 11.68334, 11.6817, 11.6803, 11.67906, 11.67786, 11.67662, 11.6755, 11.67454, 11.67376, 11.67314, 11.67254, 11.67187, 11.67105, 11.67017, 11.66935, 11.66907, 11.66935, 11.67004, 11.67088, 11.67169, 11.67231, 11.67267, 11.6729, 11.67296, 11.67288, 11.67284, 11.67297, 11.67333, 11.67381, 11.67443, 11.67512, 11.6759, 11.67682, 11.67775, 11.67882, 11.68001, 11.68118, 11.68228, 11.68322, 11.68399, 11.6847, 11.6879, 11.6938, 11.70075, 11.70817, 11.71547, 11.72212, 11.72798, 11.73287, 11.73688, 11.74008, 11.74246, 11.74401, 11.74479, 11.74487, 11.74423, 11.74299, 11.74129, 11.73927, 11.73696, 11.73443, 11.73173, 11.72905, 11.72648, 11.72393, 11.72182, 11.7201, 11.71869, 11.71746, 11.71637, 11.7153, 11.71427, 11.71333, 11.71245, 11.71156, 11.71064, 11.70972, 11.70863, 11.70723, 11.70562, 11.70391, 11.70201, 11.69992, 11.69764, 11.6952, 11.69259, 11.69018, 11.68812, 11.6864, 11.68659, 11.6887, 11.69247, 11.69729, 11.70407, 11.71171, 11.71946, 11.72678, 11.73333, 11.73889, 11.74332, 11.74603, 11.74753, 11.74823, 11.74814, 11.74725, 11.74554, 11.74296, 11.73955, 11.73569, 11.73154, 11.72724, 11.72289, 11.71847, 11.71405, 11.70974, 11.70564, 11.70166, 11.69837, 11.69681, 11.69612, 11.69583, 11.69567, 11.69552, 11.69518, 11.69468, 11.69389, 11.69288, 11.69167, 11.69032, 11.68891, 11.68748, 11.68611, 11.68624, 11.68793, 11.69151, 11.69675, 11.70288, 11.70927, 11.71537, 11.72067, 11.72495, 11.72865, 11.73172, 11.73405, 11.73594, 11.73924, 11.74381, 11.74883, 11.75371, 11.75803, 11.76149, 11.76382, 11.76498, 11.76483, 11.76338, 11.76063, 11.7566, 11.7522, 11.74815, 11.74435, 11.74062, 11.73745, 11.73462, 11.73222, 11.7304, 11.7288, 11.72727, 11.72555, 11.72377, 11.72235, 11.72109, 11.72171, 11.72319, 11.72668, 11.73083, 11.73482, 11.73818, 11.74063, 11.74237, 11.74323, 11.74303, 11.74296, 11.74311, 11.74306, 11.74247, 11.74179, 11.74076, 11.73949, 11.73799, 11.73595, 11.73322, 11.7297, 11.72571, 11.72178, 11.71788, 11.71408, 11.71093, 11.7082, 11.70564, 11.7029, 11.6997, 11.69587, 11.69432, 11.69524, 11.6977, 11.70037, 11.70258, 11.70383, 11.70388, 11.70281, 11.70057, 11.69711, 11.69256, 11.68711, 11.68112, 11.67461, 11.66824, 11.662, 11.65567, 11.64911, 11.64226, 11.63512, 11.62766, 11.62001, 11.6125, 11.60533, 11.59848, 11.59238, 11.58779, 11.58391, 11.58058, 11.57757, 11.57462, 11.57159, 11.56839, 11.565, 11.56139, 11.55773, 11.5542, 11.55079, 11.54763, 11.54462, 11.54166, 11.53891, 11.53637, 11.53399, 11.53164, 11.52942, 11.52728, 11.5251, 11.52288, 11.52064, 11.51832, 11.51592, 11.51344, 11.51087, 11.50821, 11.5055, 11.50273, 11.50075, 11.50105, 11.50356, 11.50759, 11.512, 11.5164, 11.5205, 11.52421, 11.52733, 11.52978, 11.53154, 11.53255, 11.53286, 11.53258, 11.53173, 11.53028, 11.52825, 11.52566, 11.52267, 11.51934, 11.51575, 11.51194, 11.50801, 11.50408, 11.50021, 11.49642, 11.49282, 11.48936, 11.4862, 11.48331, 11.4807, 11.47831, 11.47605, 11.47383, 11.47163, 11.46939, 11.46711, 11.46479, 11.46242, 11.46003, 11.45763, 11.45522, 11.45284, 11.45049, 11.44819, 11.44595, 11.44379, 11.4417, 11.43972, 11.43782, 11.43604, 11.43436, 11.4328, 11.43134, 11.43, 11.42877, 11.42764, 11.42662, 11.4257, 11.42488, 11.42414, 11.42349, 11.42292
7, 6.99978, 6.998982, 6.997014, 6.998335, 7.002844, 7.008507, 7.015152, 7.022113, 7.036089, 7.050236, 7.063962, 7.076693, 7.081881, 7.08778, 7.103008, 7.147485, 7.19359, 7.199768, 7.175328, 7.072248, 6.88986, 6.69059, 6.557485, 6.542557, 6.568534, 6.595862, 6.600458, 6.597625, 6.586173, 6.571512, 6.555461, 6.538815, 6.52205, 6.499355, 6.476007, 6.452723, 6.430101, 6.425386, 6.423388, 6.42241, 6.422116, 6.422096, 6.422132, 6.421962, 6.420787, 6.418493, 6.418939, 6.432258, 6.467413, 6.504679, 6.531456, 6.547443, 6.559919, 6.56545, 6.569487, 6.573154, 6.577052, 6.581131, 6.585162, 6.589777, 6.59561, 6.607804, 6.622183, 6.644501, 6.685943, 6.740236, 6.785632, 6.812814, 6.826132, 6.831985, 6.837008, 6.843651, 6.858703, 6.882164, 6.905288, 6.919327, 6.925276, 6.930393, 6.935494, 6.941355, 6.947117, 6.953732, 6.96735, 6.982436, 6.996603, 7.00373, 7.009858, 7.015471, 7.021205, 7.02757, 7.056008, 7.097737, 7.136878, 7.154588, 7.160455, 7.165375, 7.17101, 7.176864, 7.181316, 7.183805, 7.1867, 7.199775, 7.243556, 7.293136, 7.321793, 7.323712, 7.318577, 7.306231, 7.292347, 7.277283, 7.249773, 7.21082, 7.180357, 7.163328, 7.156603, 7.150526, 7.143075, 7.118413, 7.07873, 7.03542, 6.995764, 6.990824, 7.083955, 7.302988, 7.559898, 7.742558, 7.808175, 7.809683, 7.944582, 8.255252, 8.642815, 8.971453, 9.104561, 9.049863, 8.79889, 8.418736, 8.019326, 7.676337, 7.422802, 7.258122, 7.146312, 7.047656, 6.940122, 6.811959, 6.681581, 6.571362, 6.480648, 6.415671, 6.37178, 6.334619, 6.297122, 6.259094, 6.231642, 6.215632, 6.202487, 6.18695, 6.173807, 6.162267, 6.14878, 6.127924, 6.10337, 6.06897, 6.032094, 5.997251, 5.971128, 5.946146, 5.922546, 5.919352, 5.93971, 6.022673, 6.193414, 6.41652, 6.610181, 6.732623, 6.775537, 6.781008, 6.779718, 6.775689, 6.769849, 6.755344, 6.739445, 6.732862, 6.730403, 6.732989, 6.744949, 6.783435, 6.848908, 6.917863, 6.961799, 7.006092, 7.07591, 7.161516, 7.222991, 7.240639, 7.241254, 7.238185, 7.234243, 7.229768, 7.224573, 7.218273, 7.204462, 7.20114, 7.204657, 7.209764, 7.256758, 7.358662, 7.480875, 7.578201, 7.627139, 7.634164, 7.633562, 7.638274, 7.654373, 7.681889, 7.70148, 7.707942, 7.706955, 7.675752, 7.583913, 7.469634, 7.345707, 7.245239, 7.179553, 7.146361, 7.115302, 7.066209, 7.003277, 6.935314, 6.868108, 6.802375, 6.73771, 6.672455, 6.61606, 6.577659, 6.573493, 6.583932, 6.604556, 6.610904, 6.613304, 6.613132, 6.61264, 6.613645, 6.614527, 6.614467, 6.616225, 6.620041, 6.622458, 6.622652, 6.620695, 6.617294, 6.612625, 6.606614, 6.592588, 6.570293, 6.546257, 6.557944, 6.628283, 6.708278, 6.737577, 6.735339, 6.710999, 6.671219, 6.630333, 6.591378, 6.553723, 6.527475, 6.521109, 6.516909, 6.512269, 6.506298, 6.501524, 6.499847, 6.499086, 6.497963, 6.496109, 6.493078, 6.488016, 6.482578, 6.477047, 6.47156, 6.467399, 6.464482, 6.46822, 6.512945, 6.5932, 6.672577, 6.715822, 6.722948, 6.726231, 6.730648, 6.736262, 6.749642, 6.765293, 6.781962, 6.798651, 6.826843, 6.866086, 6.903898, 6.927812, 6.933834, 6.937696, 6.954176, 7.010585, 7.098283, 7.195621, 7.282582, 7.342477, 7.37083, 7.378226, 7.394771, 7.423141, 7.440966, 7.487348, 7.641953, 7.914209, 8.216225, 8.501594, 8.716397, 8.926206, 9.153983, 9.556945, 9.983048, 10.27608, 10.40034, 10.36573, 10.14186, 9.769446, 9.336883, 8.943339, 8.642866, 8.472992, 8.389073, 8.336174, 8.267758, 8.16878, 8.047214, 7.903461, 7.748049, 7.606621, 7.483497, 7.363979, 7.253259, 7.146979, 7.041348, 6.935848, 6.83682, 6.745699, 6.661194, 6.67317, 6.824413, 7.053027, 7.311175, 7.545999, 7.706537, 7.804322, 7.849612, 7.853619, 7.836977, 7.830461, 7.84584, 7.923244, 8.005606, 8.023641, 7.972085, 7.819674, 7.604555, 7.398693, 7.233911, 7.093955, 6.953517, 6.801919, 6.644385, 6.49113, 6.358641, 6.331937, 6.38757, 6.483669, 6.553577, 6.567546, 6.560862, 6.536327, 6.497803, 6.458816, 6.430621, 6.417544, 6.413098, 6.421766, 6.481189, 6.546291, 6.586406, 6.59328, 6.639116, 6.858073, 7.283354, 7.877539, 8.488678, 8.867147, 8.875305, 8.609806, 8.219296, 7.854019, 7.593924, 7.446551, 7.400173, 7.39631, 7.397463, 7.395677, 7.389254, 7.386066, 7.400918, 7.462008, 7.550286, 7.624537, 7.652269, 7.650895, 7.625937, 7.578327, 7.518251, 7.442863, 7.376519, 7.326687, 7.282829, 7.283266, 7.326739, 7.391094, 7.424083, 7.424687, 7.387396, 7.317648, 7.219062, 7.106389, 6.994997, 6.887115, 6.776136, 6.645243, 6.498747, 6.340975, 6.193182, 6.061703, 5.952452, 5.871407, 5.814878, 5.763811, 5.712703, 5.660043, 5.620474, 5.596088, 5.596505, 5.620418, 5.6889, 5.861717, 6.168491, 6.478547, 6.674965, 6.79753, 6.844289, 6.840799, 6.795321, 6.727293, 6.64175, 6.550661, 6.464352, 6.397238, 6.360803, 6.357323, 6.3593, 6.361904, 6.363145, 6.36315, 6.362786, 6.362124, 6.361105, 6.359595, 6.357247, 6.353484, 6.348898, 6.343518, 6.33764, 6.331631, 6.325273, 6.318843, 6.313368, 6.308506, 6.3034, 6.298102, 6.292929, 6.287793, 6.283136, 6.279314, 6.275846, 6.272489
7, 6.998755, 6.994781, 6.981567, 6.956253, 6.918405, 6.87573, 6.831262, 6.786933, 6.74633, 6.717129, 6.700651, 6.686892, 6.674421, 6.670694, 6.670059, 6.670777, 6.675382, 6.719942, 6.811632, 6.90743, 6.978719, 7.00949, 7.013722, 7.015865, 7.022539, 7.038515, 7.065946, 7.091182, 7.162071, 7.271805, 7.372186, 7.405871, 7.402759, 7.391477, 7.378675, 7.351778, 7.308312, 7.303314, 7.328979, 7.378869, 7.479124, 7.61015, 7.712972, 7.856763, 8.110038, 8.414913, 8.778354, 9.116872, 9.296031, 9.28053, 9.036612, 8.633744, 8.19567, 7.812324, 7.525916, 7.333735, 7.23846, 7.196749, 7.1554, 7.084054, 6.973482, 6.83373, 6.69186, 6.566782, 6.467865, 6.384713, 6.315228, 6.248863, 6.185282, 6.127871, 6.084415, 6.057577, 6.036591, 6.036663, 6.046411, 6.057273, 6.072526, 6.084011, 6.080503, 5.990984, 5.805714, 5.611222, 5.485112, 5.460123, 5.513846, 5.678492, 5.881732, 6.042254, 6.149593, 6.204841, 6.220333, 6.22457, 6.22845, 6.233882, 6.256365, 6.307903, 6.36407, 6.416943, 6.446378, 6.459309, 6.463049, 6.467381, 6.490676, 6.542969, 6.603579, 6.65913, 6.703937, 6.76907, 6.887847, 7.019448, 7.124295, 7.175714, 7.191393, 7.218578, 7.280669, 7.351949, 7.396568, 7.402588, 7.405498, 7.407694, 7.40814, 7.406192, 7.40014, 7.384715, 7.359941, 7.32065, 7.269006, 7.198744, 7.121552, 7.044285, 6.970684, 6.905927, 6.861362, 6.834621, 6.817958, 6.800552, 6.773935, 6.744003, 6.716492, 6.700845, 6.693984, 6.687792, 6.681618, 6.675047, 6.662161, 6.655383, 6.650879, 6.64715, 6.643605, 6.639544, 6.635498, 6.630909, 6.628178, 6.65126, 6.741262, 6.855516, 6.973124, 7.106027, 7.234607, 7.321512, 7.340253, 7.339905, 7.335929, 7.33916, 7.369788, 7.445551, 7.547967, 7.640788, 7.673885, 7.670115, 7.619484, 7.520455, 7.394376, 7.265158, 7.144035, 7.044846, 6.97034, 6.923909, 6.906459, 6.917234, 6.973368, 7.032863, 7.075266, 7.099479, 7.112636, 7.118937, 7.12417, 7.140718, 7.181119, 7.225259, 7.256632, 7.262977, 7.259259, 7.222993, 7.164423, 7.097889, 7.038345, 7.006497, 6.980285, 6.940765, 6.883536, 6.820813, 6.764296, 6.724407, 6.724625, 6.819175, 7.019752, 7.229581, 7.384753, 7.464063, 7.480603, 7.48003, 7.509533, 7.650935, 7.917921, 8.213116, 8.402428, 8.404468, 8.240525, 7.956529, 7.64754, 7.368543, 7.147677, 6.988132, 6.876157, 6.785557, 6.711779, 6.644752, 6.579657, 6.523252, 6.481809, 6.478644, 6.487532, 6.488946, 6.484003, 6.459424, 6.423872, 6.396415, 6.384274, 6.384516, 6.389322, 6.416487, 6.459166, 6.486886, 6.491069, 6.489534, 6.480288, 6.481419, 6.505188, 6.544658, 6.588316, 6.648016, 6.712934, 6.739968, 6.725897, 6.642138, 6.525472, 6.411499, 6.327494, 6.268787, 6.224041, 6.183177, 6.145871, 6.118958, 6.104717, 6.099765, 6.097041, 6.097031, 6.0996, 6.111818, 6.14611, 6.182547, 6.210493, 6.25028, 6.313416, 6.392164, 6.458803, 6.486058, 6.485909, 6.472233, 6.445142, 6.407022, 6.367894, 6.330811, 6.303232, 6.281047, 6.267382, 6.261122, 6.257796, 6.261003, 6.297019, 6.384889, 6.508995, 6.634513, 6.726429, 6.796498, 6.868119, 6.956591, 7.048168, 7.119492, 7.163992, 7.188588, 7.204806, 7.222075, 7.246785, 7.273421, 7.299131, 7.317208, 7.334141, 7.351139, 7.381392, 7.426611, 7.474136, 7.514833, 7.543566, 7.570153, 7.584812, 7.588392, 7.586608, 7.58176, 7.57683, 7.572586, 7.56676, 7.55352, 7.546299, 7.576705, 7.691936, 7.837193, 7.943252, 7.996325, 8.043976, 8.194257, 8.434608, 8.697945, 8.899847, 8.962377, 8.945161, 8.822945, 8.626457, 8.415672, 8.234756, 8.111469, 8.030731, 7.954012, 7.854681, 7.736915, 7.615718, 7.519562, 7.448704, 7.377623, 7.283001, 7.171468, 7.048151, 6.933989, 6.829631, 6.732814, 6.639621, 6.549988, 6.467316, 6.399846, 6.343543, 6.300691, 6.262665, 6.237252, 6.230952, 6.226696, 6.221089, 6.208943, 6.208175, 6.212415, 6.216914, 6.219069, 6.217985, 6.213804, 6.201232, 6.177761, 6.144219, 6.109567, 6.08268, 6.06157, 6.056342, 6.056633, 6.066499, 6.097965, 6.138581, 6.182432, 6.225101, 6.263022, 6.298816, 6.337958, 6.377794, 6.413019, 6.425931, 6.427569, 6.428256, 6.430921, 6.444621, 6.480236, 6.532979, 6.598639, 6.669837, 6.729828, 6.77808, 6.845335, 6.934188, 7.022117, 7.082155, 7.09971, 7.103919, 7.10963, 7.136992, 7.183426, 7.231849, 7.26449, 7.28958, 7.306202, 7.32067, 7.327314, 7.331672, 7.332857, 7.33138, 7.333487, 7.384192, 7.519093, 7.674345, 7.792622, 7.846459, 7.851809, 7.849119, 7.835863, 7.806577, 7.755275, 7.677745, 7.587979, 7.507628, 7.453179, 7.421531, 7.414763, 7.423891, 7.466248, 7.51232, 7.53086, 7.534507, 7.5337, 7.531741, 7.526158, 7.509837, 7.493303, 7.464041, 7.446479, 7.442878, 7.445581, 7.450244, 7.456496, 7.460208, 7.460513, 7.44795, 7.401888, 7.308143, 7.195652, 7.084688, 6.987546, 6.909986, 6.863074, 6.848835, 6.842833, 6.837612, 6.821901, 6.781648, 6.716557, 6.62623, 6.52335, 6.425783, 6.366841, 6.360821, 6.359661, 6.355646, 6.343107, 6.32807, 6.31499, 6.302205, 6.280306, 6.251805, 6.213736, 6.172913, 6.145854, 6.142391, 6.14458, 6.148723, 6.171469, 6.248972
7, 6.999825, 6.999135, 7.000723, 7.003913, 7.006832, 7.009775, 7.012578, 7.01478, 7.016513, 7.019063, 7.021542, 7.023072, 7.025096, 7.030756, 7.04324, 7.049794, 7.092507, 7.153751, 7.20363, 7.245983, 7.273815, 7.288563, 7.289248, 7.259613, 7.165774, 7.032951, 6.903748, 6.805477, 6.740911, 6.699786, 6.673192, 6.659291, 6.654835, 6.65192, 6.647677, 6.641224, 6.638245, 6.638781, 6.640005, 6.640262, 6.639427, 6.639365, 6.64185, 6.645519, 6.650229, 6.663559, 6.688563, 6.712596, 6.739437, 6.784548, 6.840145, 6.885219, 6.952629, 7.074808, 7.242297, 7.410167, 7.515052, 7.54648, 7.552586, 7.605441, 7.958056, 8.65985, 9.449373, 9.973029, 10.00967, 9.74606, 9.304501, 8.824481, 8.428452, 8.166597, 8.024758, 7.96677, 7.960257, 7.958468, 7.962577, 7.962725, 7.955687, 7.912898, 7.835143, 7.731386, 7.61932, 7.520773, 7.440879, 7.368263, 7.297798, 7.233726, 7.24767, 7.426784, 7.86065, 8.43225, 9.070642, 9.568587, 9.797764, 9.778659, 9.570454, 9.320465, 9.076234, 8.871691, 8.739907, 8.659466, 8.602076, 8.51904, 8.393789, 8.226704, 8.027873, 7.81715, 7.607245, 7.414935, 7.274124, 7.221383, 7.204112, 7.157788, 7.053691, 6.894139, 6.697921, 6.496716, 6.31142, 6.19024, 6.130552, 6.094066, 6.036144, 5.955665, 5.868906, 5.817642, 5.816803, 5.827515, 5.837278, 5.83721, 5.839023, 5.859902, 5.911489, 5.989419, 6.123731, 6.284206, 6.404992, 6.449609, 6.466402, 6.473153, 6.470956, 6.432487, 6.354331, 6.328709, 6.324385, 6.272592, 6.152025, 5.975799, 5.804715, 5.690142, 5.65232, 5.651567, 5.654642, 5.659234, 5.671131, 5.691557, 5.724549, 5.77332, 5.843595, 5.945827, 6.077641, 6.221591, 6.334229, 6.389387, 6.396224, 6.399022, 6.400894, 6.401998, 6.402714, 6.401858, 6.399643, 6.399324, 6.426576, 6.489831, 6.547472, 6.563043, 6.563703, 6.5625, 6.562306, 6.564567, 6.569487, 6.575565, 6.589776, 6.613795, 6.656152, 6.710984, 6.756763, 6.784167, 6.791361, 6.79673, 6.809217, 6.824742, 6.852607, 6.894217, 6.942525, 7.00291, 7.071982, 7.170151, 7.304458, 7.410686, 7.441618, 7.39587, 7.208145, 6.892859, 6.566679, 6.320021, 6.200581, 6.195637, 6.218432, 6.242889, 6.263601, 6.288073, 6.344439, 6.431881, 6.530531, 6.624072, 6.706344, 6.765667, 6.796459, 6.824584, 6.897298, 7.045236, 7.231571, 7.559847, 8.052105, 8.597075, 9.111835, 9.485229, 9.688751, 9.710182, 9.621854, 9.414382, 9.13211, 8.844043, 8.611612, 8.433446, 8.314399, 8.246091, 8.199883, 8.132682, 8.023537, 7.881864, 7.728291, 7.579947, 7.469835, 7.423541, 7.421947, 7.499177, 7.657192, 7.822582, 7.938779, 7.972886, 7.964515, 7.952205, 7.926589, 7.870948, 7.817098, 7.749342, 7.654757, 7.534661, 7.388242, 7.224012, 7.044827, 6.882431, 6.743885, 6.63959, 6.568665, 6.525612, 6.509964, 6.504783, 6.500242, 6.494802, 6.481138, 6.458014, 6.434018, 6.419226, 6.406782, 6.394619, 6.381701, 6.379531, 6.404664, 6.460709, 6.504393, 6.529445, 6.559738, 6.626926, 6.713873, 6.781242, 6.805092, 6.804138, 6.791698, 6.768795, 6.755005, 6.752374, 6.751284, 6.749217, 6.743999, 6.730936, 6.725041, 6.726182, 6.738664, 6.767418, 6.810242, 6.851403, 6.868419, 6.870898, 6.869347, 6.866096, 6.862952, 6.860166, 6.859771, 6.86208, 6.867644, 6.883274, 6.907934, 6.93126, 6.944489, 6.949418, 6.950443, 6.949731, 6.949067, 6.949167, 6.95004, 6.950705, 6.950477, 6.950254, 6.949934, 6.949003, 6.947974, 6.94829, 6.949553, 6.952411, 6.957095, 6.969162, 6.983862, 7.0286, 7.116922, 7.215315, 7.287508, 7.316589, 7.32059, 7.321469, 7.322821, 7.325585, 7.352819, 7.419346, 7.494905, 7.559649, 7.590051, 7.596191, 7.6429, 7.73921, 7.846776, 7.922386, 7.97118, 7.998853, 8.003945, 8.000215, 7.984887, 7.952292, 7.899532, 7.844363, 7.80114, 7.772528, 7.767506, 7.767729, 7.769806, 7.774683, 7.779376, 7.781897, 7.78226, 7.782351, 7.78197, 7.780535, 7.774425, 7.756501, 7.722808, 7.660579, 7.593662, 7.539538, 7.493115, 7.446283, 7.41803, 7.412465, 7.413029, 7.41487, 7.412044, 7.39501, 7.343772, 7.265574, 7.167212, 7.070489, 6.997583, 6.937547, 6.877378, 6.817854, 6.758442, 6.70149, 6.656041, 6.625561, 6.609987, 6.60471, 6.600495, 6.595652, 6.589155, 6.574807, 6.558314, 6.543519, 6.530921, 6.525443, 6.519551, 6.505481, 6.481543, 6.453218, 6.426755, 6.404104, 6.390848, 6.385398, 6.379575, 6.373559, 6.368174, 6.365273, 6.368341, 6.402021, 6.468469, 6.570863, 6.696103, 6.825603, 6.98446, 7.18889, 7.443254, 7.693301, 7.838685, 7.857167, 7.844382, 7.813237, 7.764163, 7.694686, 7.614683, 7.526267, 7.449888, 7.382214, 7.319731, 7.258445, 7.205803, 7.156643, 7.11057, 7.0805, 7.073953, 7.073984, 7.078741, 7.092618, 7.1213, 7.161402, 7.191308, 7.206788, 7.213608, 7.227976, 7.235371, 7.239347, 7.238513, 7.226275, 7.198633, 7.156913, 7.111249, 7.064874, 7.021055, 6.99, 6.972031, 6.956748, 6.941324, 6.925752, 6.912866, 6.908138, 6.904799, 6.901736, 6.898046, 6.893559, 6.888552, 6.883155, 6.877995, 6.87258, 6.867183, 6.862353, 6.857411, 6.853209, 6.849758, 6.847326, 6.846876, 6.848315, 6.888184, 7.012231, 7.176751
