"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 3/7/1948)"
Date,"2/25/2026 2:32:06 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"Y:\Projects\EwE\Databases\Natalia\Discards Bug\Black Sea_2025_testing BAN\Output\Mammals\Anchovy Bay Flat.eweaccdb"
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER end/>"

Rows = MSE Run, Columns = Time
1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299, 300, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 315, 316, 317, 318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331, 332, 333, 334, 335, 336, 337, 338, 339, 340, 341, 342, 343, 344, 345, 346, 347, 348, 349, 350, 351, 352, 353, 354, 355, 356, 357, 358, 359, 360, 361, 362, 363, 364, 365, 366, 367, 368, 369, 370, 371, 372, 373, 374, 375, 376, 377, 378, 379, 380, 381, 382, 383, 384, 385, 386, 387, 388, 389, 390, 391, 392, 393, 394, 395, 396, 397, 398, 399, 400, 401, 402, 403, 404, 405, 406, 407, 408, 409, 410, 411, 412, 413, 414, 415, 416, 417, 418, 419, 420, 421, 422, 423, 424, 425, 426, 427, 428, 429, 430, 431, 432, 433, 434, 435, 436, 437, 438, 439, 440, 441, 442, 443, 444, 445, 446, 447, 448, 449, 450, 451, 452, 453, 454, 455, 456, 457, 458, 459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471, 472, 473, 474, 475, 476, 477, 478, 479, 480, 481, 482, 483, 484, 485, 486, 487, 488, 489, 490, 491, 492
1.17496, 0.2981175, 1.974867, 0.5991718, 1.676796, 1.827584, 2.954754, 0.4305311, 0.5691394, 8.529387, 1.333783, 1.366966, 0.6485879, 0.1900556, 0.1966212, 0.8571072, 2.880174, 0.8526292, 0.7888093, 1.329805, 0.4681898, 3.528397, 3.304768, 6.633989, 0.09438685, 0.519913, 0.4859171, 0.1408131, 0.8441394, 0.5012946, 0.5912682, 0.2069885, 0.2267071, 0.3564497, 0.2700411, 0.338169, 0.4405926, 0.8232166, 0.3223344, 4.000197, 0.5035059, 0.1353422, 0.1194083, 0.2039531, 0.6823452, 0.5379288, 0.2584149, 0.9100986, 0.6928229, 4.673433, 1.167767, 3.795415, 3.842277, 0.7698847, 1.793754, 3.321898, 11.09196, 2.257817, 3.830488, 1.001597, 0.4843751, 2.223392, 0.1430506, 4.324107, 0.5873223, 0.6431826, 2.322567, 1.267696, 1.326889, 0.3013077, 0.7770757, 0.4441081, 0.07500225, 0.3881914, 1.111351, 0.3687478, 0.1990832, 0.5817072, 0.2131383, 1.5986, 0.6892918, 1.196563, 0.1255773, 0.6732501, 0.3313582, 0.6915597, 2.728603, 0.6135886, 0.8721851, 3.827089, 1.469969, 1.723751, 1.837463, 1.649718, 1.780902, 0.5328036, 2.173928, 1.99747, 3.566649, 4.492865, 0.5679915, 1.869174, 1.620633, 3.559942, 1.024056, 0.2620865, 3.35987, 4.836613, 3.342071, 14.47169, 22.87638, 10.1958, 4.004023, 7.145384, 4.050929, 26.61431, 7.297496, 4.67464, 24.37727, 9.372587, 2.303083, 6.734915, 1.291998, 2.182788, 9.539353, 1.877883, 1.998195, 0.4619976, 0.7512926, 0.4649567, 2.615575E-29, 9.816754E-29, 6.789002E-21, 1.242523E-21, 8.400468E-21, 1.303045E-21, 7.139137E-21, 8.937241E-21, 1.464666E-21, 2.017099E-21, 2.909829E-21, 2.921776E-21, 1.948198E-20, 1.252355E-21, 7.147963E-21, 2.205319E-21, 1.043821E-20, 1.715126E-21, 3.071047E-21, 1.653324E-21, 5.181128E-21, 4.293713E-21, 6.212027E-21, 1.449402E-20, 7.034255E-21, 1.973009E-21, 5.256937E-21, 2.932934E-21, 1.157781E-21, 5.726379E-22, 2.531147E-21, 1.412687E-21, 4.715631E-21, 7.177975E-21, 1.215728E-20, 7.101206E-21, 3.649675E-21, 6.968369E-21, 7.789497E-21, 1.81363E-21, 4.161909E-21, 9.188802E-21, 5.206773E-21, 4.991051E-21, 5.992685E-21, 6.427279E-20, 3.560384E-21, 1.299572E-21, 4.991122E-22, 6.757729E-22, 6.530467E-21, 1.176236E-21, 7.699745E-21, 2.82985E-21, 1.886248E-20, 1.773639E-20, 5.201541E-21, 2.241072E-20, 1.935131E-20, 1.231637E-20, 5.475276E-21, 2.36998E-21, 1.239345E-20, 7.592785E-21, 3.357325E-21, 6.024488E-21, 2.840833E-20, 7.158635E-21, 7.717054E-22, 3.703087E-21, 1.974714E-21, 2.019902E-20, 1.295335E-21, 5.025383E-21, 2.299403E-21, 2.501121E-21, 2.313685E-21, 5.169839E-22, 2.506549E-21, 3.760651E-21, 1.407038E-21, 8.377643E-21, 2.146285E-21, 1.96243E-21, 7.013722E-21, 3.05466E-22, 4.240619E-21, 1.317467E-21, 1.98523E-21, 1.573749E-20, 4.267554E-21, 7.734491E-21, 5.80533E-21, 3.283842E-21, 2.484031E-21, 1.413426E-20, 1.649947E-21, 4.228253E-21, 8.978621E-21, 3.955202E-21, 2.715048E-21, 2.067652E-20, 1.380958E-20, 1.941212E-21, 2.630122E-21, 2.552716E-21, 1.049481E-20, 2.916148E-21, 8.983639E-21, 3.697999E-21, 3.941634E-21, 1.07837E-20, 5.566721E-20, 1.59503E-20, 2.027252E-20, 5.80229E-21, 1.343714E-21, 3.383015E-21, 4.258966E-21, 1.2393E-20, 6.819627E-21, 3.801632E-20, 6.379775E-21, 1.097266E-21, 9.962046E-21, 2.016944E-21, 5.000823E-22, 1.353577E-21, 1.45777E-21, 5.73933E-22, 1.015537E-20, 1.547078E-21, 5.383245E-21, 3.692498E-21, 1.482183E-21, 1.743944E-21, 2.759636E-21, 3.129225E-21, 2.517776E-21, 9.175943E-21, 6.202575E-21, 9.797346E-22, 1.182962E-21, 3.561649E-21, 2.273167E-21, 5.648243E-21, 1.281652E-20, 5.354812E-22, 7.500371E-21, 6.308065E-22, 2.315995E-21, 2.829978E-21, 1.532841E-21, 1.110265E-20, 4.640715E-21, 9.952271E-22, 4.354236E-20, 1.377557E-21, 1.870317E-20, 3.269238E-22, 1.720091E-21, 8.989285E-21, 1.537386E-21, 3.33522E-21, 1.099173E-20, 1.417182E-21, 1.633092E-20, 6.46289E-21, 1.053432E-21, 7.836495E-22, 7.251125E-22, 5.25127E-21, 1.401974E-21, 3.709208E-21, 5.08366E-21, 1.285086E-21, 1.602065E-21, 2.055022E-21, 2.968566E-21, 8.510901E-22, 7.912666E-21, 1.216064E-20, 1.070109E-20, 2.8625E-21, 2.214347E-20, 9.168304E-21, 6.130692E-21, 3.764543E-21, 2.39072E-21, 1.765804E-20, 2.115098E-21, 2.028693E-21, 1.400486E-20, 1.70698E-21, 1.273819E-21, 1.577838E-20, 7.064356E-22, 3.3764E-21, 7.387245E-21, 3.83836E-21, 1.451091E-20, 3.566285E-21, 1.125515E-21, 2.575658E-20, 5.139478E-21, 2.586682E-20, 1.87054E-21, 3.169774E-21, 5.545649E-22, 6.588674E-22, 8.050796E-21, 5.587476E-21, 1.89455E-21, 1.294675E-20, 1.160198E-20, 2.271301E-21, 1.92708E-21, 1.668453E-21, 1.592764E-21, 5.39093E-21, 5.161979E-21, 6.108363E-21, 1.516185E-21, 2.173597E-21, 5.154909E-21, 1.478893E-20, 5.550744E-21, 1.801297E-21, 2.451508E-21, 9.940392E-22, 2.910536E-21, 3.105586E-21, 5.392145E-21, 2.176203E-21, 1.937817E-21, 6.905801E-21, 1.459858E-20, 4.053077E-20, 3.749861E-21, 4.425233E-21, 2.504396E-21, 1.073803E-20, 4.291817E-21, 1.83406E-21, 6.459415E-21, 1.302348E-20, 2.120696E-21, 3.673643E-21, 3.739993E-21, 1.921834E-21, 2.519438E-21, 1.672734E-21, 4.807281E-21, 2.846857E-21, 2.76022E-20, 8.416203E-22, 1.454835E-21, 5.139172E-21, 1.160241E-21, 4.228603E-21, 1.242829E-20, 5.8202E-21, 1.374911E-20, 2.021811E-20, 4.903541E-21, 9.829029E-21, 6.870481E-21, 3.494567E-21, 6.560404E-21, 2.70674E-21, 2.124505E-21, 2.323323E-21, 7.980105E-22, 1.272524E-21, 3.804907E-21, 6.142106E-20, 8.941775E-22, 3.086354E-21, 2.931414E-21, 3.751357E-21, 4.789436E-21, 3.650705E-21, 2.181379E-21, 2.082355E-20, 7.97791E-22, 4.258269E-21, 9.388274E-22, 6.657951E-20, 1.060413E-21, 2.036026E-21, 6.048609E-21, 1.584379E-20, 7.137371E-21, 4.06514E-21, 1.125078E-20, 2.294097E-21, 3.895286E-21, 6.869371E-21, 5.643037E-21, 2.77573E-21, 4.864069E-21, 4.59243E-21, 2.295875E-20, 1.885415E-21, 1.581625E-21, 1.316951E-21, 6.844252E-21, 1.352072E-21, 2.313605E-21, 4.074788E-21, 2.192476E-21, 1.183138E-20, 8.349119E-21, 1.523182E-20, 2.188061E-21, 1.706499E-20, 2.098632E-21, 7.323707E-21, 5.828151E-21, 1.928843E-20, 1.568465E-20, 1.18897E-21, 1.447539E-21, 7.96569E-21, 1.007253E-20, 1.041754E-21, 5.447596E-22, 2.272408E-21, 1.183713E-20, 4.030942E-21, 1.749738E-20, 1.148806E-20, 5.676439E-21, 4.55347E-22, 3.650171E-22, 4.768443E-21, 1.52625E-21, 1.221596E-21, 3.472888E-22, 4.097231E-22, 2.257073E-21, 1.791445E-20, 7.215679E-21, 4.588735E-21, 5.447965E-21, 4.476927E-21, 9.981326E-21, 8.826579E-21, 8.428326E-22, 4.99355E-21, 1.774979E-21, 3.837653E-21, 1.519929E-20, 2.013367E-20, 5.155083E-22, 2.087885E-21, 7.910987E-21, 1.736853E-21, 3.815861E-21, 9.776137E-21, 9.824213E-21, 9.947957E-22
0.6898716, 1.07055, 1.680868, 4.291942, 0.4421952, 1.879217, 2.122474, 1.257285, 2.716868, 0.6010641, 1.940954, 1.129657, 0.5995197, 0.5744933, 0.3227921, 0.5349613, 0.6860352, 0.2754504, 0.6457803, 0.2922464, 0.1995445, 0.1759114, 2.266784, 1.706091, 0.2721257, 0.3210904, 0.1207531, 1.245845, 0.07420807, 0.7307819, 0.1989972, 1.316326, 0.2629079, 0.09194009, 0.08032625, 0.3382378, 0.3255345, 0.2444104, 0.3092188, 1.50184, 0.0451865, 0.4280089, 0.416408, 0.3611318, 0.09911086, 0.2007456, 2.833884, 0.5079983, 0.7812441, 0.2149551, 0.5403932, 0.6206899, 0.3088672, 0.3763592, 0.2478254, 0.6859777, 0.174193, 0.3758327, 0.5967655, 0.1845797, 0.7802811, 0.2795525, 0.5438306, 1.18726, 0.1242662, 1.037641, 0.1912091, 0.2899818, 0.6243985, 0.5369924, 0.4975396, 1.415063, 0.06312172, 0.2986225, 0.08159188, 0.03302963, 0.06816906, 0.04916605, 0.1666356, 0.1276459, 0.04257759, 0.04527305, 0.1773669, 0.04014772, 0.2529507, 0.3452647, 0.3359699, 0.7042811, 0.1812519, 0.3095482, 0.396, 0.3648074, 0.883586, 0.3173376, 1.36866, 1.25565, 0.2740887, 0.3960765, 0.4597767, 1.543066, 1.465758, 3.298825, 1.691115, 0.2488025, 0.3129443, 0.3342578, 1.769679, 0.9335456, 0.3881275, 0.9171914, 0.1929161, 2.030711, 1.931031, 2.152268, 0.863615, 0.898626, 0.4940904, 0.1753144, 0.838936, 0.8580279, 1.968215, 4.877574, 12.93413, 1.319035, 1.67855, 2.322762, 3.486286, 2.933822, 19.93221, 0.988373, 4.840848, 5.554443, 0.5682314, 0.7805142, 0.5499448, 0.2881845, 0.6034474, 0.9428468, 0.6177261, 0.7663653, 0.8783738, 0.5461197, 0.366608, 0.4423033, 1.085816, 0.6768484, 0.3941467, 0.7210786, 0.1716935, 0.7339262, 0.3375917, 1.360291, 0.9225814, 1.410656, 0.222425, 0.2535762, 0.8369099, 0.692515, 0.5819312, 1.011684, 0.2024755, 0.5272743, 0.6546755, 1.069625, 0.6452059, 0.613515, 0.1792849, 1.604949, 2.797415, 5.706772, 5.610134, 0.9618012, 3.681663, 1.820068, 4.296144, 0.897954, 0.5395025, 1.991513, 0.5383316, 1.791126, 1.124384, 2.19963, 2.490088, 2.583019, 0.3695935, 4.848206, 1.08873, 0.4036819, 1.030336, 6.355285, 0.4177504, 2.228942, 0.3524156, 0.374034, 1.238481, 0.7913295, 0.9178512, 1.100851, 1.439325, 0.5668771, 1.344052, 5.165244, 0.7300892, 0.6157355, 8.86572, 1.309105, 3.572022, 2.048631, 2.282356, 2.062895, 0.4814008, 6.866943, 0.5159619, 2.387508, 1.34509, 2.368591, 0.2975028, 0.2086695, 0.7335461, 2.547544, 0.231257, 2.136684, 1.858534, 0.6057556, 1.033583, 0.3235584, 1.962068, 0.5490313, 0.5606279, 0.6938794, 0.2950273, 0.391608, 2.429535, 0.3024919, 4.991013, 1.568869, 1.377458, 0.4281295, 1.047676, 1.985397, 2.704401, 2.349327, 1.726115, 2.583782, 3.352476, 0.7223832, 0.6094067, 1.930316, 1.240692, 2.004367, 1.667984, 0.7474283, 0.2127417, 0.565297, 0.9700331, 0.124323, 0.7021295, 0.1359419, 1.41142, 1.340773, 1.278036, 1.2375, 0.5381588, 0.1945949, 1.425875, 3.140081, 1.961986, 0.2868341, 1.83339, 0.6828827, 3.650937, 1.309129, 1.683706, 0.6740959, 1.003353, 1.196374, 1.123924, 2.001626, 0.8507017, 1.425716, 2.342699, 0.5411143, 6.067464, 2.21941, 0.8459988, 1.31098, 1.192276, 1.050712, 1.410214, 0.9198496, 0.1742144, 1.633418, 0.3602831, 1.973953, 0.3334677, 0.9511366, 0.915126, 0.8833902, 0.9447955, 0.3965112, 2.022064, 3.474571, 2.299131, 3.060688, 1.752418, 2.939342, 1.13918, 2.136768, 2.529407, 3.536999, 0.4958443, 0.5271543, 7.846521, 8.012954, 4.535101, 3.741353, 6.883592, 3.738333, 11.37818, 5.513116, 18.02729, 0.8673369, 3.238966, 8.485501, 1.513658, 2.662392, 1.321851, 2.498287, 2.540251, 0.9458308, 1.420394, 0.8593174, 1.283374, 1.350317, 0.9371465, 1.294058, 1.024314, 0.6315705, 1.755331, 0.3169982, 0.139087, 1.286947, 0.325543, 0.3103089, 0.4324863, 0.6019859, 0.4154018, 0.3602065, 16.78466, 4.403795, 2.04833, 8.801434, 6.623644, 2.281088, 7.158125, 3.875693, 2.022118, 1.890041, 10.50936, 8.429925, 6.281084, 1.577923, 0.9736776, 0.6644396, 2.122674, 1.160314, 3.902054, 1.323893, 0.5263032, 0.402806, 1.201785, 1.034238, 1.200581, 2.065863, 14.45684, 0.5784304, 1.214752, 3.662339, 1.297228, 4.310974, 1.046384, 2.019235, 4.13534, 2.245237, 5.285048, 2.306894, 13.36272, 1.341194, 1.722074, 6.1815, 1.162019, 19.31505, 13.38602, 12.41122, 15.43921, 4.286221, 1.649179, 2.285574, 0.6579017, 3.941395, 0.9661081, 1.190704, 2.435774, 5.550921, 1.372933, 3.820227, 1.000819, 2.246807, 7.140324, 6.919571, 3.620103, 5.161613, 2.850872, 1.990413, 3.570983, 2.549289, 2.373637, 3.6771, 0.7106672, 6.995851, 1.952615, 2.60168, 12.06836, 2.838744, 3.128887, 1.625422, 2.562671, 1.352271, 3.35106, 0.7719475, 1.893177, 2.943486, 0.7153584, 0.5575531, 0.3236463, 0.4065596, 0.1127775, 0.356394, 0.6914495, 0.3999833, 0.6493495, 0.4457026, 0.3430944, 0.1985229, 3.068374, 1.010583, 3.141641, 0.9980772, 1.287653, 9.405001, 14.77897, 1.804021, 2.125429, 11.93436, 3.086429, 1.382533, 1.42959, 5.093657, 0.367011, 0.7675301, 1.729408, 1.384751, 3.114673, 4.666739, 2.550077, 2.560463, 1.379074, 1.654774, 2.180064, 0.6057217, 1.163491, 1.72278, 1.898716, 0.6987875, 2.306751, 0.5781099, 0.8582563, 1.328009, 2.632862, 0.6637535, 0.9941783, 3.516309, 1.033459, 0.4839737, 1.329655, 2.246002, 1.048897, 1.160649, 2.011297, 0.5896474, 0.9325684, 1.711961
0.1002704, 0.4907719, 0.2270731, 0.2755232, 0.1170774, 0.08997153, 0.06679595, 0.1796769, 0.0521734, 0.3355904, 0.02916857, 0.3122047, 0.8643628, 2.018363, 0.5036099, 0.5642383, 3.575217, 3.888899, 0.8509868, 0.9800301, 1.345692, 0.703837, 0.6905977, 2.741274, 0.958009, 0.7975922, 1.224169, 0.4914353, 3.382836, 1.609241, 0.2451941, 1.087692, 0.5580879, 1.985883, 0.6497945, 0.1547235, 1.833979, 8.472934, 0.7607843, 3.603953, 8.181339, 1.239823, 0.7827716, 14.9732, 5.802774, 3.305119, 12.04585, 4.22496, 0.3103405, 0.8874542, 0.2518675, 0.3157923, 0.3310677, 0.9721089, 0.7470567, 1.456234, 5.007273, 0.3865401, 0.4615261, 0.3578767, 0.297203, 1.130313, 1.174495, 0.4003729, 0.189026, 0.228949, 0.3941219, 0.3812059, 0.4974898, 0.7492945, 0.8843465, 1.154251, 0.2289448, 0.4135034, 0.2031576, 0.1023117, 0.1515789, 0.3534976, 1.258106, 0.6127267, 1.747468, 0.78211, 0.7217805, 0.8835664, 7.119169, 0.8232679, 0.3983967, 2.631658, 0.2410075, 0.3234042, 0.3416788, 0.6728246, 1.372563, 0.6466246, 0.8525119, 0.5052804, 1.480907, 0.470955, 1.081794, 0.486308, 0.310917, 2.764382, 1.71041, 0.8105218, 0.9077513, 1.011849, 2.285812, 4.013818, 1.338313, 1.111935, 0.6319965, 2.016199, 0.975814, 4.976547, 0.4304053, 0.6511716, 0.5299069, 1.035743, 0.9728955, 0.5703158, 0.6185269, 0.6696001, 0.431013, 1.656653, 0.4885877, 0.2039297, 0.1158383, 0.2394004, 0.201585, 0.2193572, 0.386494, 0.3595418, 0.9027326, 0.1832451, 0.1390719, 0.2682362, 0.3985156, 0.2227494, 0.9230592, 0.187498, 0.1732877, 0.4056403, 0.1050651, 0.162645, 0.6420279, 1.282778, 1.04414, 0.3308465, 1.015624, 0.3636146, 0.2626215, 0.447216, 2.560932, 6.020302, 0.697866, 0.4354068, 6.483249, 3.514075, 0.698773, 1.183962, 0.7994153, 1.99913, 0.7131391, 6.200527, 1.739148, 5.068293, 2.059457, 2.251544, 0.5566056, 0.3044031, 0.413336, 0.1921827, 0.2570229, 0.2861739, 0.2768609, 0.8463218, 0.2674344, 1.827037, 1.127797, 0.3647563, 1.950945, 1.496836, 3.656101, 1.611748, 3.540239, 2.784824, 1.604824, 5.431745, 2.827294, 2.058221, 2.670581, 0.7451436, 0.5532281, 0.9815685, 2.042601, 0.5299228, 3.598614, 1.493054, 0.1051507, 0.515336, 1.02619, 1.155291, 1.544259, 0.565538, 8.982558, 6.831594, 2.879835, 2.286489, 6.073181, 1.826507, 1.879426, 2.454052, 9.832775, 8.273074, 7.928629, 3.041592, 0.3770595, 0.8238872, 0.5683182, 0.8034006, 0.2319661, 0.3422774, 0.4747026, 1.669608, 1.16787, 0.8867548, 1.818821, 1.242759, 0.8367745, 1.053068, 1.265585, 0.6924497, 1.315066, 0.3540662, 1.659153, 1.328402, 1.461733, 2.943536, 2.018989, 1.26201, 6.236909, 4.591442, 2.218781, 2.562173, 3.100809, 2.414861, 1.845139, 6.071458, 2.861743, 4.472253, 4.223579, 6.892031, 0.6628178, 0.051365, 0.2256525, 0.6072321, 0.6744825, 0.1131643, 0.1416146, 0.1168664, 0.3182536, 0.4206036, 0.1725166, 0.4440576, 0.3143593, 1.227413, 0.7143341, 1.113966, 1.370979, 3.249736, 0.4387726, 0.4479013, 2.705054, 3.198988, 1.477277, 2.976807, 0.1234071, 0.08567489, 0.07408234, 0.01941384, 0.0816303, 0.1483748, 0.5390522, 0.1009008, 0.5738201, 0.06727403, 0.366212, 0.04041183, 1.699324, 1.881069, 2.240916, 2.443527, 0.4762706, 0.6606123, 1.623121, 2.66578, 0.7861947, 2.14073, 0.5391677, 0.8438923, 0.3775922, 0.570772, 0.8972446, 0.130217, 0.4975304, 0.6843315, 0.09751294, 0.6242883, 0.8141387, 0.6465761, 2.467242, 0.6398523, 1.068805, 1.278985, 2.262178, 0.5517323, 0.5500874, 0.6031191, 0.4230833, 1.308995, 1.64931, 1.08806, 0.6059853, 1.44707, 2.223396, 9.690758, 1.778601, 0.5960772, 1.455603, 4.672202, 4.953511, 10.75547, 3.267776, 3.843389, 3.872031, 1.474765, 2.127737, 0.7241641, 1.567307, 1.751472, 1.962874, 4.031378, 0.7593414, 0.5265328, 0.7543976, 1.232663, 1.677449, 3.806938, 0.1518348, 0.2349014, 0.2500641, 0.8942407, 0.9610487, 0.405838, 0.5254222, 0.3257328, 0.2112404, 0.4247099, 0.3152219, 0.2685805, 0.5782433, 0.1950476, 0.283132, 1.693264, 0.6690105, 0.1102403, 0.9569592, 0.8089922, 0.3456157, 0.3814929, 2.353995, 0.9992796, 0.6793298, 1.107046, 0.6192605, 0.1984904, 0.384918, 0.7990993, 1.027905, 1.106826, 2.096127, 0.5791316, 1.1413, 0.7107947, 0.4957979, 1.199836, 0.4810058, 0.5226546, 2.944966, 0.3334172, 1.310006, 0.1717509, 0.481131, 0.621805, 0.8974738, 1.525329, 1.199013, 1.043061, 1.303148, 2.001859, 0.3143701, 0.3552504, 4.184228, 0.7583698, 1.738913, 0.7017975, 0.9067739, 0.2982685, 0.4929354, 2.161698, 1.981077, 0.6770722, 0.5547132, 0.5937907, 1.754133, 0.2440193, 0.4956941, 0.438662, 0.3766808, 0.09266951, 0.6740363, 4.104098, 6.284311, 2.011295, 1.936245, 2.653067, 1.72629, 1.433674, 1.177944, 0.6854538, 1.002996, 0.5514089, 0.3377999, 1.795655, 0.4819337, 2.40694, 0.810671, 3.646956, 4.861701, 2.900079, 0.3742935, 0.9152679, 2.506032, 1.235825, 2.738562, 0.2595645, 0.6711224, 1.759089, 0.335192, 4.694356, 1.539283, 0.9283331, 2.031951, 2.080183, 1.146491, 1.985423, 0.2626618, 0.1535593, 0.3557348, 0.7132273, 0.6064541, 0.1374589, 0.6392763, 0.3104116, 0.1298172, 2.411695, 0.3529269, 0.1182506, 1.953947, 0.7884091, 0.8748385, 1.386856, 1.22545, 5.210606, 1.031254, 0.4944909, 3.06448, 2.343765, 3.500062, 2.281113, 1.064665, 0.4971336, 1.191571, 1.650622, 0.4074751, 3.97689, 1.847679, 1.921024, 1.402413, 3.759666, 1.779989, 2.284609
