"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 3/7/1948)"
Date,"2/25/2026 2:32:06 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"Y:\Projects\EwE\Databases\Natalia\Discards Bug\Black Sea_2025_testing BAN\Output\Mammals\Anchovy Bay Flat.eweaccdb"
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER end/>"

Rows = MSE Run, Columns = Time
1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299, 300, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 315, 316, 317, 318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331, 332, 333, 334, 335, 336, 337, 338, 339, 340, 341, 342, 343, 344, 345, 346, 347, 348, 349, 350, 351, 352, 353, 354, 355, 356, 357, 358, 359, 360, 361, 362, 363, 364, 365, 366, 367, 368, 369, 370, 371, 372, 373, 374, 375, 376, 377, 378, 379, 380, 381, 382, 383, 384, 385, 386, 387, 388, 389, 390, 391, 392, 393, 394, 395, 396, 397, 398, 399, 400, 401, 402, 403, 404, 405, 406, 407, 408, 409, 410, 411, 412, 413, 414, 415, 416, 417, 418, 419, 420, 421, 422, 423, 424, 425, 426, 427, 428, 429, 430, 431, 432, 433, 434, 435, 436, 437, 438, 439, 440, 441, 442, 443, 444, 445, 446, 447, 448, 449, 450, 451, 452, 453, 454, 455, 456, 457, 458, 459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471, 472, 473, 474, 475, 476, 477, 478, 479, 480, 481, 482, 483, 484, 485, 486, 487, 488, 489, 490, 491, 492
1.599994, 1.599985, 1.599964, 1.599932, 1.599888, 1.599833, 1.599769, 1.599697, 1.599619, 1.599535, 1.599447, 1.599357, 1.599264, 1.59917, 1.599075, 1.59898, 1.598885, 1.59879, 1.598696, 1.598604, 1.598513, 1.598423, 1.598335, 1.598248, 1.598163, 1.598079, 1.597997, 1.597916, 1.597836, 1.597757, 1.59768, 1.597603, 1.597526, 1.597451, 1.597375, 1.5973, 1.597225, 1.59715, 1.597075, 1.597, 1.596925, 1.596849, 1.596773, 1.596696, 1.59662, 1.596542, 1.596465, 1.596387, 1.596308, 1.596229, 1.59615, 1.596071, 1.595991, 1.59591, 1.59583, 1.595749, 1.595668, 1.595587, 1.595505, 1.595424, 1.595342, 1.595261, 1.595179, 1.595098, 1.595016, 1.594935, 1.594853, 1.594772, 1.594691, 1.59461, 1.594529, 1.594448, 1.594368, 1.594287, 1.594207, 1.594127, 1.594047, 1.593967, 1.593888, 1.593808, 1.593729, 1.593651, 1.593572, 1.593493, 1.593415, 1.593337, 1.59326, 1.593182, 1.593105, 1.593028, 1.592951, 1.592874, 1.592798, 1.592721, 1.592645, 1.592569, 1.592493, 1.592418, 1.592343, 1.592268, 1.592193, 1.592119, 1.592044, 1.59197, 1.591896, 1.591823, 1.591749, 1.591676, 1.591603, 1.591531, 1.591458, 1.591386, 1.591314, 1.591243, 1.591171, 1.5911, 1.591029, 1.590958, 1.590888, 1.590818, 1.590748, 1.590678, 1.590609, 1.59054, 1.590471, 1.590402, 1.590334, 1.590266, 1.590198, 1.59013, 1.590063, 1.589996, 1.589929, 1.589862, 1.589796, 1.58973, 1.589664, 1.589599, 1.589533, 1.589468, 1.589404, 1.589339, 1.589275, 1.589211, 1.589147, 1.589084, 1.589021, 1.588958, 1.588895, 1.588833, 1.588771, 1.588709, 1.588647, 1.588586, 1.588525, 1.588464, 1.588403, 1.588343, 1.588283, 1.588223, 1.588163, 1.588104, 1.588045, 1.587986, 1.587927, 1.587869, 1.587811, 1.587753, 1.587695, 1.587638, 1.587581, 1.587524, 1.587468, 1.587411, 1.587355, 1.587299, 1.587244, 1.587189, 1.587134, 1.587079, 1.587024, 1.58697, 1.586916, 1.586862, 1.586808, 1.586755, 1.586702, 1.586649, 1.586596, 1.586544, 1.586492, 1.58644, 1.586388, 1.586337, 1.586286, 1.586235, 1.586184, 1.586134, 1.586083, 1.586033, 1.585984, 1.585934, 1.585885, 1.585836, 1.585787, 1.585738, 1.58569, 1.585642, 1.585594, 1.585546, 1.585499, 1.585451, 1.585404, 1.585358, 1.585311, 1.585265, 1.585219, 1.585173, 1.585127, 1.585082, 1.585036, 1.584991, 1.584947, 1.584902, 1.584858, 1.584814, 1.58477, 1.584726, 1.584683, 1.584639, 1.584597, 1.584554, 1.584511, 1.584469, 1.584427, 1.584384, 1.584343, 1.584301, 1.58426, 1.584219, 1.584178, 1.584137, 1.584097, 1.584056, 1.584016, 1.583977, 1.583937, 1.583897, 1.583858, 1.583819, 1.58378, 1.583741, 1.583703, 1.583665, 1.583627, 1.583589, 1.583551, 1.583513, 1.583476, 1.583439, 1.583402, 1.583366, 1.583329, 1.583293, 1.583257, 1.583221, 1.583185, 1.58315, 1.583115, 1.583079, 1.583044, 1.583009, 1.582975, 1.58294, 1.582906, 1.582872, 1.582838, 1.582805, 1.582771, 1.582738, 1.582705, 1.582672, 1.582639, 1.582606, 1.582574, 1.582542, 1.58251, 1.582478, 1.582446, 1.582415, 1.582383, 1.582352, 1.582321, 1.58229, 1.582259, 1.582229, 1.582198, 1.582168, 1.582138, 1.582108, 1.582079, 1.582049, 1.58202, 1.58199, 1.581961, 1.581933, 1.581904, 1.581875, 1.581847, 1.581819, 1.581791, 1.581763, 1.581735, 1.581707, 1.58168, 1.581653, 1.581626, 1.581599, 1.581572, 1.581545, 1.581519, 1.581492, 1.581466, 1.58144, 1.581414, 1.581388, 1.581363, 1.581337, 1.581312, 1.581287, 1.581262, 1.581237, 1.581212, 1.581187, 1.581163, 1.581139, 1.581115, 1.581091, 1.581067, 1.581043, 1.581019, 1.580996, 1.580972, 1.580949, 1.580926, 1.580903, 1.58088, 1.580858, 1.580835, 1.580813, 1.580791, 1.580768, 1.580747, 1.580725, 1.580703, 1.580681, 1.58066, 1.580639, 1.580617, 1.580596, 1.580575, 1.580554, 1.580534, 1.580513, 1.580492, 1.580472, 1.580452, 1.580432, 1.580412, 1.580392, 1.580372, 1.580352, 1.580333, 1.580314, 1.580294, 1.580275, 1.580256, 1.580237, 1.580218, 1.5802, 1.580181, 1.580163, 1.580144, 1.580126, 1.580108, 1.58009, 1.580072, 1.580054, 1.580036, 1.580019, 1.580001, 1.579984, 1.579967, 1.57995, 1.579933, 1.579916, 1.579899, 1.579882, 1.579865, 1.579849, 1.579833, 1.579816, 1.5798, 1.579784, 1.579768, 1.579752, 1.579736, 1.57972, 1.579704, 1.579689, 1.579673, 1.579658, 1.579643, 1.579628, 1.579612, 1.579597, 1.579583, 1.579568, 1.579553, 1.579539, 1.579524, 1.579509, 1.579495, 1.579481, 1.579467, 1.579453, 1.579439, 1.579425, 1.579411, 1.579397, 1.579384, 1.57937, 1.579357, 1.579343, 1.57933, 1.579317, 1.579304, 1.579291, 1.579278, 1.579265, 1.579252, 1.579239, 1.579227, 1.579214, 1.579202, 1.579189, 1.579177, 1.579165, 1.579153, 1.57914, 1.579128, 1.579116, 1.579105, 1.579093, 1.579081, 1.579069, 1.579058, 1.579046, 1.579035, 1.579024, 1.579012, 1.579001, 1.57899, 1.578979, 1.578968, 1.578957, 1.578946, 1.578935, 1.578925, 1.578914, 1.578904, 1.578893, 1.578883, 1.578872, 1.578862, 1.578852, 1.578842, 1.578831, 1.578821, 1.578811, 1.578801, 1.578792, 1.578782, 1.578772, 1.578762, 1.578753, 1.578743, 1.578734, 1.578724, 1.578715, 1.578706, 1.578696
1.599994, 1.599985, 1.599964, 1.599932, 1.599888, 1.599833, 1.599769, 1.599697, 1.599619, 1.599535, 1.599447, 1.599357, 1.599264, 1.59917, 1.599075, 1.59898, 1.598885, 1.59879, 1.598696, 1.598604, 1.598513, 1.598423, 1.598335, 1.598248, 1.598163, 1.598079, 1.597997, 1.597916, 1.597836, 1.597757, 1.59768, 1.597603, 1.597526, 1.597451, 1.597375, 1.5973, 1.597225, 1.59715, 1.597075, 1.597, 1.596925, 1.596849, 1.596773, 1.596696, 1.59662, 1.596542, 1.596465, 1.596387, 1.596308, 1.596229, 1.59615, 1.596071, 1.595991, 1.59591, 1.59583, 1.595749, 1.595668, 1.595587, 1.595505, 1.595424, 1.595342, 1.595261, 1.595179, 1.595098, 1.595016, 1.594935, 1.594853, 1.594772, 1.594691, 1.59461, 1.594529, 1.594448, 1.594368, 1.594287, 1.594207, 1.594127, 1.594047, 1.593967, 1.593888, 1.593808, 1.593729, 1.593651, 1.593572, 1.593493, 1.593415, 1.593337, 1.59326, 1.593182, 1.593105, 1.593028, 1.592951, 1.592874, 1.592798, 1.592721, 1.592645, 1.592569, 1.592493, 1.592418, 1.592343, 1.592268, 1.592193, 1.592119, 1.592044, 1.59197, 1.591896, 1.591823, 1.591749, 1.591676, 1.591603, 1.591531, 1.591458, 1.591386, 1.591314, 1.591243, 1.591171, 1.5911, 1.591029, 1.590958, 1.590888, 1.590818, 1.590748, 1.590678, 1.590609, 1.59054, 1.590471, 1.590402, 1.590334, 1.590266, 1.590198, 1.59013, 1.590063, 1.589996, 1.589929, 1.589862, 1.589796, 1.58973, 1.589664, 1.589599, 1.589533, 1.589468, 1.589404, 1.589339, 1.589275, 1.589211, 1.589147, 1.589084, 1.589021, 1.588958, 1.588895, 1.588833, 1.588771, 1.588709, 1.588647, 1.588586, 1.588525, 1.588464, 1.588403, 1.588343, 1.588283, 1.588223, 1.588163, 1.588104, 1.588045, 1.587986, 1.587927, 1.587869, 1.587811, 1.587753, 1.587695, 1.587638, 1.587581, 1.587524, 1.587468, 1.587411, 1.587355, 1.587299, 1.587244, 1.587189, 1.587134, 1.587079, 1.587024, 1.58697, 1.586916, 1.586862, 1.586808, 1.586755, 1.586702, 1.586649, 1.586596, 1.586544, 1.586492, 1.58644, 1.586388, 1.586337, 1.586286, 1.586235, 1.586184, 1.586134, 1.586083, 1.586033, 1.585984, 1.585934, 1.585885, 1.585836, 1.585787, 1.585738, 1.58569, 1.585642, 1.585594, 1.585546, 1.585499, 1.585451, 1.585404, 1.585358, 1.585311, 1.585265, 1.585219, 1.585173, 1.585127, 1.585082, 1.585036, 1.584991, 1.584947, 1.584902, 1.584858, 1.584814, 1.58477, 1.584726, 1.584683, 1.584639, 1.584597, 1.584554, 1.584511, 1.584469, 1.584427, 1.584384, 1.584343, 1.584301, 1.58426, 1.584219, 1.584178, 1.584137, 1.584097, 1.584056, 1.584016, 1.583977, 1.583937, 1.583897, 1.583858, 1.583819, 1.58378, 1.583741, 1.583703, 1.583665, 1.583627, 1.583589, 1.583551, 1.583513, 1.583476, 1.583439, 1.583402, 1.583366, 1.583329, 1.583293, 1.583257, 1.583221, 1.583185, 1.58315, 1.583115, 1.583079, 1.583044, 1.583009, 1.582975, 1.58294, 1.582906, 1.582872, 1.582838, 1.582805, 1.582771, 1.582738, 1.582705, 1.582672, 1.582639, 1.582606, 1.582574, 1.582542, 1.58251, 1.582478, 1.582446, 1.582415, 1.582383, 1.582352, 1.582321, 1.58229, 1.582259, 1.582229, 1.582198, 1.582168, 1.582138, 1.582108, 1.582079, 1.582049, 1.58202, 1.58199, 1.581961, 1.581933, 1.581904, 1.581875, 1.581847, 1.581819, 1.581791, 1.581763, 1.581735, 1.581707, 1.58168, 1.581653, 1.581626, 1.581599, 1.581572, 1.581545, 1.581519, 1.581492, 1.581466, 1.58144, 1.581414, 1.581388, 1.581363, 1.581337, 1.581312, 1.581287, 1.581262, 1.581237, 1.581212, 1.581187, 1.581163, 1.581139, 1.581115, 1.581091, 1.581067, 1.581043, 1.581019, 1.580996, 1.580972, 1.580949, 1.580926, 1.580903, 1.58088, 1.580858, 1.580835, 1.580813, 1.580791, 1.580768, 1.580747, 1.580725, 1.580703, 1.580681, 1.58066, 1.580639, 1.580617, 1.580596, 1.580575, 1.580554, 1.580534, 1.580513, 1.580492, 1.580472, 1.580452, 1.580432, 1.580412, 1.580392, 1.580372, 1.580352, 1.580333, 1.580314, 1.580294, 1.580275, 1.580256, 1.580237, 1.580218, 1.5802, 1.580181, 1.580163, 1.580144, 1.580126, 1.580108, 1.58009, 1.580072, 1.580054, 1.580036, 1.580019, 1.580001, 1.579984, 1.579967, 1.57995, 1.579933, 1.579916, 1.579899, 1.579882, 1.579865, 1.579849, 1.579833, 1.579816, 1.5798, 1.579784, 1.579768, 1.579752, 1.579736, 1.57972, 1.579704, 1.579689, 1.579673, 1.579658, 1.579643, 1.579628, 1.579612, 1.579597, 1.579583, 1.579568, 1.579553, 1.579539, 1.579524, 1.579509, 1.579495, 1.579481, 1.579467, 1.579453, 1.579439, 1.579425, 1.579411, 1.579397, 1.579384, 1.57937, 1.579357, 1.579343, 1.57933, 1.579317, 1.579304, 1.579291, 1.579278, 1.579265, 1.579252, 1.579239, 1.579227, 1.579214, 1.579202, 1.579189, 1.579177, 1.579165, 1.579153, 1.57914, 1.579128, 1.579116, 1.579105, 1.579093, 1.579081, 1.579069, 1.579058, 1.579046, 1.579035, 1.579024, 1.579012, 1.579001, 1.57899, 1.578979, 1.578968, 1.578957, 1.578946, 1.578935, 1.578925, 1.578914, 1.578904, 1.578893, 1.578883, 1.578872, 1.578862, 1.578852, 1.578842, 1.578831, 1.578821, 1.578811, 1.578801, 1.578792, 1.578782, 1.578772, 1.578762, 1.578753, 1.578743, 1.578734, 1.578724, 1.578715, 1.578706, 1.578696
1.599994, 1.599985, 1.599964, 1.599932, 1.599888, 1.599833, 1.599769, 1.599697, 1.599619, 1.599535, 1.599447, 1.599357, 1.599264, 1.59917, 1.599075, 1.59898, 1.598885, 1.59879, 1.598696, 1.598604, 1.598513, 1.598423, 1.598335, 1.598248, 1.598163, 1.598079, 1.597997, 1.597916, 1.597836, 1.597757, 1.59768, 1.597603, 1.597526, 1.597451, 1.597375, 1.5973, 1.597225, 1.59715, 1.597075, 1.597, 1.596925, 1.596849, 1.596773, 1.596696, 1.59662, 1.596542, 1.596465, 1.596387, 1.596308, 1.596229, 1.59615, 1.596071, 1.595991, 1.59591, 1.59583, 1.595749, 1.595668, 1.595587, 1.595505, 1.595424, 1.595342, 1.595261, 1.595179, 1.595098, 1.595016, 1.594935, 1.594853, 1.594772, 1.594691, 1.59461, 1.594529, 1.594448, 1.594368, 1.594287, 1.594207, 1.594127, 1.594047, 1.593967, 1.593888, 1.593808, 1.593729, 1.593651, 1.593572, 1.593493, 1.593415, 1.593337, 1.59326, 1.593182, 1.593105, 1.593028, 1.592951, 1.592874, 1.592798, 1.592721, 1.592645, 1.592569, 1.592493, 1.592418, 1.592343, 1.592268, 1.592193, 1.592119, 1.592044, 1.59197, 1.591896, 1.591823, 1.591749, 1.591676, 1.591603, 1.591531, 1.591458, 1.591386, 1.591314, 1.591243, 1.591171, 1.5911, 1.591029, 1.590958, 1.590888, 1.590818, 1.590748, 1.590678, 1.590609, 1.59054, 1.590471, 1.590402, 1.590334, 1.590266, 1.590198, 1.59013, 1.590063, 1.589996, 1.589929, 1.589862, 1.589796, 1.58973, 1.589664, 1.589599, 1.589533, 1.589468, 1.589404, 1.589339, 1.589275, 1.589211, 1.589147, 1.589084, 1.589021, 1.588958, 1.588895, 1.588833, 1.588771, 1.588709, 1.588647, 1.588586, 1.588525, 1.588464, 1.588403, 1.588343, 1.588283, 1.588223, 1.588163, 1.588104, 1.588045, 1.587986, 1.587927, 1.587869, 1.587811, 1.587753, 1.587695, 1.587638, 1.587581, 1.587524, 1.587468, 1.587411, 1.587355, 1.587299, 1.587244, 1.587189, 1.587134, 1.587079, 1.587024, 1.58697, 1.586916, 1.586862, 1.586808, 1.586755, 1.586702, 1.586649, 1.586596, 1.586544, 1.586492, 1.58644, 1.586388, 1.586337, 1.586286, 1.586235, 1.586184, 1.586134, 1.586083, 1.586033, 1.585984, 1.585934, 1.585885, 1.585836, 1.585787, 1.585738, 1.58569, 1.585642, 1.585594, 1.585546, 1.585499, 1.585451, 1.585404, 1.585358, 1.585311, 1.585265, 1.585219, 1.585173, 1.585127, 1.585082, 1.585036, 1.584991, 1.584947, 1.584902, 1.584858, 1.584814, 1.58477, 1.584726, 1.584683, 1.584639, 1.584597, 1.584554, 1.584511, 1.584469, 1.584427, 1.584384, 1.584343, 1.584301, 1.58426, 1.584219, 1.584178, 1.584137, 1.584097, 1.584056, 1.584016, 1.583977, 1.583937, 1.583897, 1.583858, 1.583819, 1.58378, 1.583741, 1.583703, 1.583665, 1.583627, 1.583589, 1.583551, 1.583513, 1.583476, 1.583439, 1.583402, 1.583366, 1.583329, 1.583293, 1.583257, 1.583221, 1.583185, 1.58315, 1.583115, 1.583079, 1.583044, 1.583009, 1.582975, 1.58294, 1.582906, 1.582872, 1.582838, 1.582805, 1.582771, 1.582738, 1.582705, 1.582672, 1.582639, 1.582606, 1.582574, 1.582542, 1.58251, 1.582478, 1.582446, 1.582415, 1.582383, 1.582352, 1.582321, 1.58229, 1.582259, 1.582229, 1.582198, 1.582168, 1.582138, 1.582108, 1.582079, 1.582049, 1.58202, 1.58199, 1.581961, 1.581933, 1.581904, 1.581875, 1.581847, 1.581819, 1.581791, 1.581763, 1.581735, 1.581707, 1.58168, 1.581653, 1.581626, 1.581599, 1.581572, 1.581545, 1.581519, 1.581492, 1.581466, 1.58144, 1.581414, 1.581388, 1.581363, 1.581337, 1.581312, 1.581287, 1.581262, 1.581237, 1.581212, 1.581187, 1.581163, 1.581139, 1.581115, 1.581091, 1.581067, 1.581043, 1.581019, 1.580996, 1.580972, 1.580949, 1.580926, 1.580903, 1.58088, 1.580858, 1.580835, 1.580813, 1.580791, 1.580768, 1.580747, 1.580725, 1.580703, 1.580681, 1.58066, 1.580639, 1.580617, 1.580596, 1.580575, 1.580554, 1.580534, 1.580513, 1.580492, 1.580472, 1.580452, 1.580432, 1.580412, 1.580392, 1.580372, 1.580352, 1.580333, 1.580314, 1.580294, 1.580275, 1.580256, 1.580237, 1.580218, 1.5802, 1.580181, 1.580163, 1.580144, 1.580126, 1.580108, 1.58009, 1.580072, 1.580054, 1.580036, 1.580019, 1.580001, 1.579984, 1.579967, 1.57995, 1.579933, 1.579916, 1.579899, 1.579882, 1.579865, 1.579849, 1.579833, 1.579816, 1.5798, 1.579784, 1.579768, 1.579752, 1.579736, 1.57972, 1.579704, 1.579689, 1.579673, 1.579658, 1.579643, 1.579628, 1.579612, 1.579597, 1.579583, 1.579568, 1.579553, 1.579539, 1.579524, 1.579509, 1.579495, 1.579481, 1.579467, 1.579453, 1.579439, 1.579425, 1.579411, 1.579397, 1.579384, 1.57937, 1.579357, 1.579343, 1.57933, 1.579317, 1.579304, 1.579291, 1.579278, 1.579265, 1.579252, 1.579239, 1.579227, 1.579214, 1.579202, 1.579189, 1.579177, 1.579165, 1.579153, 1.57914, 1.579128, 1.579116, 1.579105, 1.579093, 1.579081, 1.579069, 1.579058, 1.579046, 1.579035, 1.579024, 1.579012, 1.579001, 1.57899, 1.578979, 1.578968, 1.578957, 1.578946, 1.578935, 1.578925, 1.578914, 1.578904, 1.578893, 1.578883, 1.578872, 1.578862, 1.578852, 1.578842, 1.578831, 1.578821, 1.578811, 1.578801, 1.578792, 1.578782, 1.578772, 1.578762, 1.578753, 1.578743, 1.578734, 1.578724, 1.578715, 1.578706, 1.578696
1.599994, 1.599985, 1.599964, 1.599932, 1.599888, 1.599833, 1.599769, 1.599697, 1.599619, 1.599535, 1.599447, 1.599357, 1.599264, 1.59917, 1.599075, 1.59898, 1.598885, 1.59879, 1.598696, 1.598604, 1.598513, 1.598423, 1.598335, 1.598248, 1.598163, 1.598079, 1.597997, 1.597916, 1.597836, 1.597757, 1.59768, 1.597603, 1.597526, 1.597451, 1.597375, 1.5973, 1.597225, 1.59715, 1.597075, 1.597, 1.596925, 1.596849, 1.596773, 1.596696, 1.59662, 1.596542, 1.596465, 1.596387, 1.596308, 1.596229, 1.59615, 1.596071, 1.595991, 1.59591, 1.59583, 1.595749, 1.595668, 1.595587, 1.595505, 1.595424, 1.595342, 1.595261, 1.595179, 1.595098, 1.595016, 1.594935, 1.594853, 1.594772, 1.594691, 1.59461, 1.594529, 1.594448, 1.594368, 1.594287, 1.594207, 1.594127, 1.594047, 1.593967, 1.593888, 1.593808, 1.593729, 1.593651, 1.593572, 1.593493, 1.593415, 1.593337, 1.59326, 1.593182, 1.593105, 1.593028, 1.592951, 1.592874, 1.592798, 1.592721, 1.592645, 1.592569, 1.592493, 1.592418, 1.592343, 1.592268, 1.592193, 1.592119, 1.592044, 1.59197, 1.591896, 1.591823, 1.591749, 1.591676, 1.591603, 1.591531, 1.591458, 1.591386, 1.591314, 1.591243, 1.591171, 1.5911, 1.591029, 1.590958, 1.590888, 1.590818, 1.590748, 1.590678, 1.590609, 1.59054, 1.590471, 1.590402, 1.590334, 1.590266, 1.590198, 1.59013, 1.590063, 1.589996, 1.589929, 1.589862, 1.589796, 1.58973, 1.589664, 1.589599, 1.589533, 1.589468, 1.589404, 1.589339, 1.589275, 1.589211, 1.589147, 1.589084, 1.589021, 1.588958, 1.588895, 1.588833, 1.588771, 1.588709, 1.588647, 1.588586, 1.588525, 1.588464, 1.588403, 1.588343, 1.588283, 1.588223, 1.588163, 1.588104, 1.588045, 1.587986, 1.587927, 1.587869, 1.587811, 1.587753, 1.587695, 1.587638, 1.587581, 1.587524, 1.587468, 1.587411, 1.587355, 1.587299, 1.587244, 1.587189, 1.587134, 1.587079, 1.587024, 1.58697, 1.586916, 1.586862, 1.586808, 1.586755, 1.586702, 1.586649, 1.586596, 1.586544, 1.586492, 1.58644, 1.586388, 1.586337, 1.586286, 1.586235, 1.586184, 1.586134, 1.586083, 1.586033, 1.585984, 1.585934, 1.585885, 1.585836, 1.585787, 1.585738, 1.58569, 1.585642, 1.585594, 1.585546, 1.585499, 1.585451, 1.585404, 1.585358, 1.585311, 1.585265, 1.585219, 1.585173, 1.585127, 1.585082, 1.585036, 1.584991, 1.584947, 1.584902, 1.584858, 1.584814, 1.58477, 1.584726, 1.584683, 1.584639, 1.584597, 1.584554, 1.584511, 1.584469, 1.584427, 1.584384, 1.584343, 1.584301, 1.58426, 1.584219, 1.584178, 1.584137, 1.584097, 1.584056, 1.584016, 1.583977, 1.583937, 1.583897, 1.583858, 1.583819, 1.58378, 1.583741, 1.583703, 1.583665, 1.583627, 1.583589, 1.583551, 1.583513, 1.583476, 1.583439, 1.583402, 1.583366, 1.583329, 1.583293, 1.583257, 1.583221, 1.583185, 1.58315, 1.583115, 1.583079, 1.583044, 1.583009, 1.582975, 1.58294, 1.582906, 1.582872, 1.582838, 1.582805, 1.582771, 1.582738, 1.582705, 1.582672, 1.582639, 1.582606, 1.582574, 1.582542, 1.58251, 1.582478, 1.582446, 1.582415, 1.582383, 1.582352, 1.582321, 1.58229, 1.582259, 1.582229, 1.582198, 1.582168, 1.582138, 1.582108, 1.582079, 1.582049, 1.58202, 1.58199, 1.581961, 1.581933, 1.581904, 1.581875, 1.581847, 1.581819, 1.581791, 1.581763, 1.581735, 1.581707, 1.58168, 1.581653, 1.581626, 1.581599, 1.581572, 1.581545, 1.581519, 1.581492, 1.581466, 1.58144, 1.581414, 1.581388, 1.581363, 1.581337, 1.581312, 1.581287, 1.581262, 1.581237, 1.581212, 1.581187, 1.581163, 1.581139, 1.581115, 1.581091, 1.581067, 1.581043, 1.581019, 1.580996, 1.580972, 1.580949, 1.580926, 1.580903, 1.58088, 1.580858, 1.580835, 1.580813, 1.580791, 1.580768, 1.580747, 1.580725, 1.580703, 1.580681, 1.58066, 1.580639, 1.580617, 1.580596, 1.580575, 1.580554, 1.580534, 1.580513, 1.580492, 1.580472, 1.580452, 1.580432, 1.580412, 1.580392, 1.580372, 1.580352, 1.580333, 1.580314, 1.580294, 1.580275, 1.580256, 1.580237, 1.580218, 1.5802, 1.580181, 1.580163, 1.580144, 1.580126, 1.580108, 1.58009, 1.580072, 1.580054, 1.580036, 1.580019, 1.580001, 1.579984, 1.579967, 1.57995, 1.579933, 1.579916, 1.579899, 1.579882, 1.579865, 1.579849, 1.579833, 1.579816, 1.5798, 1.579784, 1.579768, 1.579752, 1.579736, 1.57972, 1.579704, 1.579689, 1.579673, 1.579658, 1.579643, 1.579628, 1.579612, 1.579597, 1.579583, 1.579568, 1.579553, 1.579539, 1.579524, 1.579509, 1.579495, 1.579481, 1.579467, 1.579453, 1.579439, 1.579425, 1.579411, 1.579397, 1.579384, 1.57937, 1.579357, 1.579343, 1.57933, 1.579317, 1.579304, 1.579291, 1.579278, 1.579265, 1.579252, 1.579239, 1.579227, 1.579214, 1.579202, 1.579189, 1.579177, 1.579165, 1.579153, 1.57914, 1.579128, 1.579116, 1.579105, 1.579093, 1.579081, 1.579069, 1.579058, 1.579046, 1.579035, 1.579024, 1.579012, 1.579001, 1.57899, 1.578979, 1.578968, 1.578957, 1.578946, 1.578935, 1.578925, 1.578914, 1.578904, 1.578893, 1.578883, 1.578872, 1.578862, 1.578852, 1.578842, 1.578831, 1.578821, 1.578811, 1.578801, 1.578792, 1.578782, 1.578772, 1.578762, 1.578753, 1.578743, 1.578734, 1.578724, 1.578715, 1.578706, 1.578696
