Country, FleetNo,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006
1000,11,0.000759034301154315,0.000626611639745533,0.000713706423994154,0.000723476114217192,0.0006982785416767,0.000620845530647784,0.000996010145172477,0.000937724835239351,0.102186158299446,0.109179772436619,0.111009888350964,0.116451360285282,0.110137149691582,0.0941055193543434,0.0778623968362808,0.0802556946873665,0.086010754108429,0.0847479626536369,0.0786382630467415,0.0776692926883698,0.077903725206852,0.0791987702250481,0.0834196954965591,0.0821512266993523,0.0808303877711296,0.0803870782256126,0.0817742943763733,0.0828272625803947,0.0847481340169907,0.0852715447545052,0.0865128412842751,0.0756645202636719,0.0720286965370178,0.0606634542346001,0.0633906945586205,0.0621747821569443,0.0614168755710125,0.064265139400959,0.0619199611246586,0.0565330311655998,0.0622873529791832,0.0597893409430981,0.0598330684006214,0.0601770095527172,0.0602393448352814,0.0617908984422684,0.0625826939940453,0.061880324035883,0.0610120967030525,0.0621544793248177,0.0616144761443138,0.0526898875832558,0.0571537874639034,0.061447374522686,0.0630723908543587,0.055194828659296,0.053000308573246
1000,12,0.039284311234951,0.039284311234951,0.039284311234951,0.039284311234951,0.039284311234951,0.039284311234951,0.039284311234951,0.039284311234951,0.039284311234951,0.039284311234951,0.039284311234951,0.0439570732414722,0.0418802052736282,0.0299044921994209,0.032426156103611,0.0212832540273666,0.0224630255252123,0.022136339917779,0.0195999406278133,0.366035908460617,0.26128563284874,0.225930243730545,0.0818523913621902,0.0670333877205849,0.0790433883666992,0.0443083345890045,0.0386534333229065,0.0414026267826557,0.0456599369645119,0.0497888177633286,0.02997693605721,0.0534283109009266,0.0492539219558239,0.0634142383933067,0.0457165762782097,0.0614303275942802,0.0465339235961437,0.043728768825531,0.0425581112504005,0.0310140196233988,0.0404740795493126,0.0333565138280392,0.0250090714544058,0.0218471884727478,0.0226766318082809,0.0204475075006485,0.0201684311032295,0.0225006677210331,0.0257389079779387,0.0289897993206978,0.0290815662592649,0.0263433698564768,0.0182140525430441,0.0300279259681702,0.0375750958919525,0.0303964521735907,0.0278370920568705
1000,13,0.0214734431356192,0.00382593250833452,0.0258080773055553,0.0258080773055553,0.0256895367056131,0.0306911896914244,0.0306911896914244,0.0306247491389513,0.0306247491389513,0.0306247491389513,0.0298356898128986,0.0289502292871475,0.0282013025134802,0.0223325882107019,0.0155894570052624,0.00685572996735573,0.014199037104845,0.011328780092299,0.00915730930864811,0.00550380535423756,0.0216949991881847,0.0224114637821913,0.0247001089155674,0.026571974158287,0.0278133749961853,0.0349968485534191,0.0330232307314873,0.0353899151086807,0.0341587401926517,0.0329555384814739,0.0278459209948778,0.0339249894022942,0.028651749715209,0.0232277028262615,0.0194124616682529,0.0256227105855942,0.0173930395394564,0.013508003205061,0.0226407554000616,0.0152062103152275,0.0137955620884895,0.0226664748042822,0.0206976048648357,0.0203100312501192,0.025172607973218,0.0294162705540657,0.0254295710474253,0.031646616756916,0.041616465896368,0.036054503172636,0.0342375710606575,0.0448553673923016,0.0539665818214417,0.0776283442974091,0.105690389871597,0.0791837796568871,0.103204935789108
1000,14,0.00981588382273912,0.00981588382273912,0.00981588382273912,0.00981588382273912,0.00981588382273912,0.00981588382273912,0.00981588382273912,0.00981588382273912,0.00981588382273912,0.00981588382273912,0.00981588382273912,0.00376753485761583,0.00577143020927906,0.0134774269536138,0.0109652513638139,0.00557678891345859,0.00274097663350403,0.113464452326298,0.177586764097214,0.336487799882889,0.292436540126801,0.314891189336777,0.278743833303452,0.27684074640274,0.347261011600494,0.276315867900848,0.31443777680397,0.359931915998459,0.322305738925934,0.27839919924736,0.297704607248306,0.27797332406044,0.232257261872292,0.121379248797894,0.0992574542760849,0.197277903556824,0.253892034292221,0.208887621760368,0.268151462078094,0.249012768268585,0.253664880990982,0.166248872876167,0.137892693281174,0.138069123029709,0.149573236703873,0.154053345322609,0.0885937213897705,0.0882975086569786,0.145374938845634,0.131557196378708,0.123662427067757,0.139647826552391,0.158245399594307,0.204262971878052,0.218535050749779,0.13177353143692,0.134766891598701
1001,2,0.0040900451131165,0.00399663951247931,0.00415188586339355,0.00425039511173964,0.00403562840074301,0.0040436047129333,0.00402004178613424,0.0036991024389863,0.00439959950745106,0.00367909879423678,0.00464956182986498,0.00475161569193006,0.00460606021806598,0.00503421248868108,0.00495193712413311,0.00480363378301263,0.00491244532167912,0.00466463947668672,0.00526341749355197,0.00489033572375774,0.00310895079746842,0.00350729771889746,0.00383912608958781,0.0026811077259481,0.00209654797799885,0.00230279192328453,0.00428857235237956,0.00381693174131215,0.0046168421395123,0.00437306892126799,0.00309112062677741,0.0023383260704577,0.00302138645201921,0.00396932661533356,0.0032576103694737,0.0025170708540827,0.00320114404894412,0.00504319695755839,0.0034398848656565,0.003889927174896,0.00404262077063322,0.00406400393694639,0.00294956006109715,0.0037535906303674,0.00326850800774992,0.00272727571427822,0.00321815186180174,0.0031800358556211,0.00355390133336186,0.00336517486721277,0.00304020079784095,0.00280373799614608,0.00381493126042187,0.00467250077053905,0.00394447427242994,0.00342096923850477,0.00325403176248074
1001,3,0.00427030818536878,0.0042974753305316,0.00423443969339132,0.0043272185139358,0.00437432341277599,0.00421680090948939,0.00408976711332798,0.00414598174393177,0.00333606614731252,0.00342465611174703,0.00346050155349076,0.00328010646626353,0.00301124900579453,0.00336167868226767,0.0034592121373862,0.00388915278017521,0.00367775396443903,0.00383045338094234,0.00443297298625112,0.00501181278377771,0.00323021970689297,0.00361867109313607,0.00488957483321428,0.00334927579388022,0.00227559520862997,0.00267889210954309,0.00462369108572602,0.0043422975577414,0.0052997968159616,0.00585027597844601,0.00496392790228128,0.00371967907994986,0.00600501336157322,0.00853751599788666,0.00447680661454797,0.00740380166098475,0.00630553718656302,0.0147461909800768,0.00938841607421637,0.0118162576109171,0.00515234377235174,0.00553692830726504,0.00411650585010648,0.00548707414418459,0.00479103904217482,0.00397174153476954,0.00493237329646945,0.00463754031807184,0.00533916428685188,0.00459208572283387,0.00453860545530915,0.00415759673342109,0.00657234666869044,0.00726134609431028,0.0064137689769268,0.00530426809564233,0.00482330331578851
1001,4,0.000854259065818042,0.000909993017558008,0.000891228322871029,0.000984534504823387,0.000963127356953919,0.000982410158030689,0.000937817501835525,0.000992860295809805,0.00116701261140406,0.00103982212021947,0.00114644272252917,0.00109995016828179,0.000910149305127561,0.00131781795062125,0.00112101749982685,0.00109378062188625,0.00116709072608501,0.00119090138468891,0.0012428677873686,0.00117812387179583,0.000932381837628782,0.000987242092378438,0.00101647456176579,0.00105065666139126,0.00106188689824194,0.00113064248580486,0.00117973471060395,0.00108411104883999,0.0010713137453422,0.00106443429831415,0.00120905903168023,0.00129007268697023,0.00123276270460337,0.00119969295337796,0.00116619095206261,0.00113886583130807,0.00108532188460231,0.00107838539406657,0.00105422991327941,0.00101143657229841,0.00100415316410363,0.000800496840383857,0.000734572124201804,0.00100497878156602,0.000713829300366342,0.000549837306607515,0.000743639131542295,0.000687007326632738,0.000773842504713684,0.000614352698903531,0.000561820575967431,0.000555272039491683,0.000754506851080805,0.000701459823176265,0.000594079261645675,0.000592694152146578,0.000534211576450616
1001,6,0.00019760690338444,0.000210849349969067,0.000208700890652835,0.00021353384363465,0.00020618703274522,0.000194407082744874,0.0001941624796018,0.000205498319701292,0.000217540975427255,0.000216783882933669,0.000231176396482624,0.000221996568143368,0.000205622389330529,0.000223328563151881,0.000224092989810742,0.000215775216929615,0.000220723464735784,0.000224685849389061,0.000281542888842523,0.000312744581606239,0.000202567185624503,0.000195613611140288,0.00022732034267392,0.000157407543156296,0.000125528415082954,0.000143878205562942,0.000253801001235843,0.000208378260140307,0.00027476649847813,0.000275571044767275,0.000208620855119079,0.000152585620526224,0.0002161677548429,0.000304875720757991,0.000256659172009677,0.000207102639251389,0.00028008411754854,0.000463840202428401,0.000353268842445686,0.000412384717492387,0.000409685890190303,0.000414492882555351,0.000307962414808571,0.00040713488124311,0.000362736464012414,0.000309981085592881,0.000370423338608816,0.000359105295501649,0.000412670633522794,0.000339133315719664,0.000325835339026526,0.000306799862300977,0.000414443609770387,0.000418676587287337,0.000411104207159951,0.000386109080864117,0.000343120220350102
1001,8,0.00289511820301414,0.00266242725774646,0.00299878930673003,0.00290643586777151,0.00269357254728675,0.00254428340122104,0.0027594103012234,0.00250878604128957,0.00243651936762035,0.00225822837091982,0.00210730428807437,0.00232694344595075,0.00244158552959561,0.00246446533128619,0.00242067431099713,0.00233532558195293,0.00229989155195653,0.00200027809478343,0.0014661744935438,0.00157149834558368,0.00207546888850629,0.00184666039422154,0.00172303232830018,0.0020188691560179,0.00222245091572404,0.00208942196331918,0.00150062469765544,0.00147606350947171,0.00125445192679763,0.00128712051082402,0.00162045937031507,0.00232755136676133,0.00223084376193583,0.00178767926990986,0.00193161540664732,0.00239358004182577,0.00208797911182046,0.00137516669929028,0.00194814545102417,0.00169050821568817,0.00139503972604871,0.00137965299654752,0.00142477720510215,0.00102661573328078,0.0010476978495717,0.00119741191156209,0.000915461976546794,0.000917509896680713,0.000749606697354466,0.00104382669087499,0.00116148113738745,0.00118953606579453,0.000745642348192632,0.000701104640029371,0.000757495814468712,0.000794805819168687,0.000940525613259524
1001,9,0.00020825388492085,0.00031598040368408,0.000318526785122231,0.000315824465360492,0.000311987416353077,0.000310358736896887,0.000317818339681253,0.000311029551085085,0.000318461883580312,0.000300315179629251,0.000307045964291319,0.00030342282843776,0.000256136321695521,0.000377613643649966,0.000318928883643821,0.000369216199032962,0.000360444682883099,0.000277514074696228,0.00039899061084725,0.000287483388092369,0.000268021889496595,0.000101630212157033,9.62710837484337E-05,7.74345680838451E-05,5.91356729273684E-05,6.77277930662967E-05,0.000108543383248616,8.13149090390652E-05,0.000131829787278548,0.000118568052130286,8.58480489114299E-05,6.42182494630106E-05,8.3202772657387E-05,0.000122082143207081,0.000110289191070478,9.22704784898087E-05,0.000120178818178829,0.000190691411262378,0.000144730205647647,0.000183838157681748,0.000169087943504564,0.000176020694198087,0.00012618227628991,0.00017211890371982,0.000154489200212993,0.000125063685118221,0.000160401541506872,0.000150872307131067,0.000177136927959509,0.000141945551149547,0.000143015102366917,0.000141057258588262,0.000188710066140629,0.000184951961273327,0.000169987848494202,0.000178589049028233,0.000164953089552
